"Protein Group","Top","Accession","Significance","Coverage (%)","#Peptides","#Unique","PTM","wt1 Area","wt3 Area","wt2 Area","php1 Area","php3 Area","php2 Area","Sample Profile (Ratio)","WT Area","PHP Area","Group Profile (Ratio)","Avg. Mass","Description"
215,true,"A0A0G2K502|A0A0G2K502_RAT",47.54,73.27,29,29,"Acetylation (K); Carbamidomethylation; Oxidation (M); Phosphorylation (STY)",3.207804E7,3.2867618E7,3.0388548E7,5.5988224E7,5.5598584E7,5.5526264E7,1.00:1.02:0.95:1.75:1.73:1.73,3.1778068E7,5.5704356E7,1.00:1.75,66310,"Malic enzyme OS=Rattus norvegicus OX=10116 GN=Me2 PE=1 SV=1"
771,true,"Q9QX81|Q9QX81_RAT",17.03,26.51,13,12,"Oxidation (M)",9.294728E7,1.005888E8,9.7534576E7,1.06267256E8,1.199522E8,1.15659464E8,1.00:1.08:1.05:1.14:1.29:1.24,9.7023552E7,1.13959632E8,1.00:1.17,36233,"Heterogeneous nuclear ribonucleoprotein A/B OS=Rattus norvegicus OX=10116 GN=Hnrnpab PE=1 SV=1"
4045,true,"Q4V8I5|AR6P4_RAT",1.53,6.93,1,1,"",151825.89,238555.34,312305.53,185200.47,265077.9,169275.31,1.00:1.57:2.06:1.22:1.75:1.11,234228.92,206517.89,1.00:0.88,25769,"ADP-ribosylation factor-like protein 6-interacting protein 4 OS=Rattus norvegicus OX=10116 GN=Arl6ip4 PE=1 SV=1"
2101,true,"Q32Q88|Q32Q88_RAT",27.09,10.78,4,4,"",4764146.5,5106257.5,5290866.0,6295411.5,6657595.5,6592010.5,1.00:1.07:1.11:1.32:1.40:1.38,5053756.5,6515006.0,1.00:1.29,44009,"F-box protein 22 OS=Rattus norvegicus OX=10116 GN=Fbxo22 PE=1 SV=1"
1001,true,"Q62902|LMAN1_RAT",2.25,24.56,9,9,"Carbamidomethylation",1.3635006E7,1.9443006E7,1.8293324E7,1.7323688E7,2.0014978E7,1.7208688E7,1.00:1.43:1.34:1.27:1.47:1.26,1.7123778E7,1.818245E7,1.00:1.06,57957,"Protein ERGIC-53 OS=Rattus norvegicus OX=10116 GN=Lman1 PE=1 SV=1"
2666,true,"O55043|ARHG7_RAT",1.74,3.25,2,2,"Carbamidomethylation",1477528.0,965073.06,1179360.8,1321622.6,966940.0,1063993.8,1.00:0.65:0.80:0.89:0.65:0.72,1207320.5,1117518.8,1.00:0.93,73140,"Rho guanine nucleotide exchange factor 7 OS=Rattus norvegicus OX=10116 GN=Arhgef7 PE=1 SV=1"
4110,true,"Q63434|PLGF_RAT",5.45,5.70,1,1,"",730343.1,427558.2,515302.06,254458.12,578913.94,381064.56,1.00:0.59:0.71:0.35:0.79:0.52,557734.44,404812.22,1.00:0.73,17681,"Placenta growth factor OS=Rattus norvegicus OX=10116 GN=Pgf PE=1 SV=1"
2315,true,"P17955|NUP62_RAT",5.98,14.48,4,4,"",9432542.0,9700191.0,9425845.0,1.016028E7,1.0515077E7,9340915.0,1.00:1.03:1.00:1.08:1.11:0.99,9519526.0,1.0005424E7,1.00:1.05,53397,"Nuclear pore glycoprotein p62 OS=Rattus norvegicus OX=10116 GN=Nup62 PE=1 SV=1"
3831,true,"G3V6K4|G3V6K4_RAT",9.06,1.27,1,1,"",835407.1,790256.75,675340.44,690527.25,586115.3,681163.9,1.00:0.95:0.81:0.83:0.70:0.82,767001.44,652602.1,1.00:0.85,103949,"DDB1 and CUL4-associated factor 5 OS=Rattus norvegicus OX=10116 GN=Dcaf5 PE=1 SV=1"
81,false,"Q6IFV5|Q6IFV5_RAT",39.48,1.50,1,1,"",3.3823636E7,2.7727416E7,2.684569E7,9378418.0,8358316.5,8784162.0,1.00:0.82:0.79:0.28:0.25:0.26,2.946558E7,8840299.0,1.00:0.30,52254,"Keratin 36 OS=Rattus norvegicus OX=10116 GN=Krt36 PE=2 SV=1"
2275,true,"A1L1K3|APC5_RAT",23.11,6.74,4,4,"Carbamidomethylation",3222058.8,3102259.0,3262936.8,2825601.5,2860200.8,2691713.0,1.00:0.96:1.01:0.88:0.89:0.84,3195751.5,2792505.2,1.00:0.87,81739,"Anaphase-promoting complex subunit 5 OS=Rattus norvegicus OX=10116 GN=Anapc5 PE=2 SV=1"
3399,true,"P20171|RASH_RAT",1.50,21.16,2,2,"",3320031.8,2972794.2,2505138.0,2898213.0,2519490.0,3007368.5,1.00:0.90:0.75:0.87:0.76:0.91,2932654.8,2808357.2,1.00:0.96,21298,"GTPase HRas OS=Rattus norvegicus OX=10116 GN=Hras PE=1 SV=2"
2762,true,"B5DEY5|B5DEY5_RAT",0.34,9.69,3,3,"Carbamidomethylation",4610526.0,2487388.8,3183933.8,4212689.5,3286611.8,2453227.8,1.00:0.54:0.69:0.91:0.71:0.53,3427282.8,3317509.5,1.00:0.97,38796,"THO complex 3 OS=Rattus norvegicus OX=10116 GN=Thoc3 PE=1 SV=1"
2039,true,"Q9WVK7|HCDH_RAT",11.31,23.57,4,4,"Carbamidomethylation",3327368.5,4097046.0,2979731.0,4384609.0,5107599.0,4110202.0,1.00:1.23:0.90:1.32:1.54:1.24,3468048.5,4534136.5,1.00:1.31,34448,"Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial OS=Rattus norvegicus OX=10116 GN=Hadh PE=2 SV=1"
3107,true,"Q3B8N9|Q3B8N9_RAT",0.32,11.00,2,2,"",1196619.8,688412.25,756156.9,892893.5,729689.5,1010323.4,1.00:0.58:0.63:0.75:0.61:0.84,880396.3,877635.5,1.00:1.00,32823,"Biphenyl hydrolase-like OS=Rattus norvegicus OX=10116 GN=Bphl PE=1 SV=1"
3571,true,"F1LU96|F1LU96_RAT",4.20,0.44,1,1,"",704008.0,552745.94,528034.5,399945.72,720629.8,353399.78,1.00:0.79:0.75:0.57:1.02:0.50,594929.5,491325.1,1.00:0.83,198166,"NCK-associated protein 5 OS=Rattus norvegicus OX=10116 GN=Nckap5 PE=4 SV=3"
1270,true,"P63095|GNAS2_RAT",1.19,22.08,7,6,"Carbamidomethylation",5072912.5,5191483.5,4218086.0,4390787.5,5199489.0,4478935.0,1.00:1.02:0.83:0.87:1.02:0.88,4827494.0,4689737.0,1.00:0.97,45664,"Guanine nucleotide-binding protein G(s) subunit alpha isoforms short OS=Rattus norvegicus OX=10116 GN=Gnas PE=1 SV=1"
999,true,"P12001|RL18_RAT",0.21,43.09,12,12,"",1.00898816E8,6.3854808E7,6.1321008E7,8.0648112E7,6.5354672E7,7.25412E7,1.00:0.63:0.61:0.80:0.65:0.72,7.5358208E7,7.2847992E7,1.00:0.97,21659,"60S ribosomal protein L18 OS=Rattus norvegicus OX=10116 GN=Rpl18 PE=1 SV=2"
3736,true,"Q568Y6|Q568Y6_RAT",3.44,2.99,1,1,"Acetylation (K)",357426.3,682991.56,395251.47,341027.0,326551.78,481547.7,1.00:1.91:1.11:0.95:0.91:1.35,478556.44,383042.16,1.00:0.80,53174,"DNA methyltransferase 1-associated protein 1 OS=Rattus norvegicus OX=10116 GN=Dmap1 PE=1 SV=1"
823,true,"P04961|PCNA_RAT",21.74,51.72,13,13,"Carbamidomethylation",3.8272056E7,4.153504E7,3.7700096E7,4.5340972E7,4.7758528E7,4.657256E7,1.00:1.09:0.99:1.18:1.25:1.22,3.9169064E7,4.6557352E7,1.00:1.19,28749,"Proliferating cell nuclear antigen OS=Rattus norvegicus OX=10116 GN=Pcna PE=1 SV=1"
654,true,"D4A7R3|D4A7R3_RAT",16.95,11.06,15,15,"Carbamidomethylation; Phosphorylation (STY)",5741365.0,5584886.5,4785691.0,6868142.0,7875350.5,6672494.0,1.00:0.97:0.83:1.20:1.37:1.16,5370647.5,7138662.0,1.00:1.33,227230,"Nucleoporin 205 OS=Rattus norvegicus OX=10116 GN=Nup205 PE=1 SV=1"
2611,true,"Q6AZ83|G6PC3_RAT",1.47,16.18,3,3,"Carbamidomethylation",3022153.2,7147821.0,6603673.0,5990263.0,5598816.0,5890408.5,1.00:2.37:2.19:1.98:1.85:1.95,5591216.0,5826496.0,1.00:1.04,38834,"Glucose-6-phosphatase 3 OS=Rattus norvegicus OX=10116 GN=G6pc3 PE=2 SV=1"
2310,true,"A0A0H2UHZ4|A0A0H2UHZ4_RAT",19.76,16.87,4,4,"Carbamidomethylation; Phosphorylation (STY)",1762206.0,1760699.5,1972660.2,2479509.2,3448801.0,2885065.8,1.00:1.00:1.12:1.41:1.96:1.64,1891765.9,2937792.0,1.00:1.55,37838,"Zinc finger Ran-binding domain-containing protein 2 OS=Rattus norvegicus OX=10116 GN=Zranb2 PE=1 SV=1"
1605,true,"D3ZHB7|D3ZHB7_RAT",22.20,9.72,7,7,"Carbamidomethylation",3357327.2,3269094.2,3010005.5,3844368.0,4026651.0,3828034.8,1.00:0.97:0.90:1.15:1.20:1.14,3368258.0,3899684.5,1.00:1.16,106607,"HECT-type E3 ubiquitin transferase OS=Rattus norvegicus OX=10116 GN=Ube3c PE=1 SV=3"
258,true,"P62198|PRS8_RAT",19.79,68.23,23,23,"Carbamidomethylation",4.2849192E7,4.2789032E7,4.069496E7,4.7276068E7,5.1521056E7,4.7605544E7,1.00:1.00:0.95:1.10:1.20:1.11,4.211106E7,4.8800888E7,1.00:1.16,45626,"26S proteasome regulatory subunit 8 OS=Rattus norvegicus OX=10116 GN=Psmc5 PE=1 SV=1"
3689,true,"A1L1L2|TM214_RAT",0.23,2.48,1,1,"Carbamidomethylation",63285.527,142677.77,210506.3,132772.42,103847.16,128040.625,1.00:2.25:3.33:2.10:1.64:2.02,138823.2,121553.4,1.00:0.88,76566,"Transmembrane protein 214 OS=Rattus norvegicus OX=10116 GN=Tmem214 PE=2 SV=1"
4135,true,"D3ZKT8|D3ZKT8_RAT",8.65,7.04,1,1,"",889717.7,749114.0,868539.3,967867.6,874001.2,987735.25,1.00:0.84:0.98:1.09:0.98:1.11,835790.4,943201.4,1.00:1.13,22988,"5'-deoxynucleotidase HDDC2 OS=Rattus norvegicus OX=10116 GN=Hddc2 PE=1 SV=1"
903,true,"Q4FZX7|SRPRB_RAT",3.80,51.30,11,11,"",7800157.0,1.5782855E7,1.4787032E7,1.5820634E7,1.3990711E7,1.5269038E7,1.00:2.02:1.90:2.03:1.79:1.96,1.2790015E7,1.5026794E7,1.00:1.17,29569,"Signal recognition particle receptor subunit beta OS=Rattus norvegicus OX=10116 GN=Srprb PE=2 SV=1"
1107,true,"Q68FS8|Q68FS8_RAT",9.70,46.72,10,10,"Carbamidomethylation",1.081855E7,1.1297758E7,1.1306408E7,1.172786E7,1.1321437E7,1.1650417E7,1.00:1.04:1.05:1.08:1.05:1.08,1.1140905E7,1.1566572E7,1.00:1.04,39314,"RNA 3'-terminal phosphate cyclase OS=Rattus norvegicus OX=10116 GN=Rtca PE=1 SV=1"
1981,true,"Q4V7E8|LRRF2_RAT",10.87,13.27,6,5,"Carbamidomethylation",3746528.0,3376455.8,2964022.8,2834185.0,1987328.2,2699477.0,1.00:0.90:0.79:0.76:0.53:0.72,3362335.5,2506996.8,1.00:0.75,49773,"Leucine-rich repeat flightless-interacting protein 2 OS=Rattus norvegicus OX=10116 GN=Lrrfip2 PE=1 SV=1"
497,false,"D3ZU22|D3ZU22_RAT",2.54,35.34,16,13,"Acetylation (K); Carbamidomethylation",1.36172864E8,1.34179344E8,1.2299748E8,1.37014544E8,1.20906768E8,1.23172584E8,1.00:0.99:0.90:1.01:0.89:0.90,1.31116568E8,1.27031296E8,1.00:0.97,30012,"60S ribosomal protein L7a OS=Rattus norvegicus OX=10116 GN=LOC108349606 PE=3 SV=1"
4377,true,"A0A0G2K1A8|A0A0G2K1A8_RAT",6.69,4.16,1,1,"Carbamidomethylation",335392.6,364074.3,411177.25,302890.5,371098.16,295836.4,1.00:1.09:1.23:0.90:1.11:0.88,370214.72,323275.03,1.00:0.87,43667,"Pleckstrin homology domain-containing A1 OS=Rattus norvegicus OX=10116 GN=Plekha1 PE=4 SV=1"
330,true,"Q68FR9|EF1D_RAT",22.59,78.29,21,19,"Carbamidomethylation; Phosphorylation (STY)",1.15547392E8,1.27241088E8,1.23445728E8,1.43385648E8,1.53820448E8,1.464396E8,1.00:1.10:1.07:1.24:1.33:1.27,1.22078064E8,1.47881888E8,1.00:1.21,31330,"Elongation factor 1-delta OS=Rattus norvegicus OX=10116 GN=Eef1d PE=1 SV=2"
3598,true,"A0A0G2JZ79|SIR1_RAT",7.29,3.06,1,1,"",123385.83,0.0,169762.58,79764.34,0.0,25792.719,1.00:0.00:1.38:0.65:0.00:0.21,146574.2,52778.53,1.00:0.36,62059,"NAD-dependent protein deacetylase sirtuin-1 OS=Rattus norvegicus OX=10116 GN=Sirt1 PE=3 SV=2"
1418,true,"Q6AYP7|5NT3B_RAT",2.38,31.00,8,8,"Carbamidomethylation",7286277.0,7134863.0,7300319.0,7721366.0,6915503.5,7568275.5,1.00:0.98:1.00:1.06:0.95:1.04,7240486.0,7401715.0,1.00:1.02,34536,"7-methylguanosine phosphate-specific 5'-nucleotidase OS=Rattus norvegicus OX=10116 GN=Nt5c3b PE=2 SV=2"
3035,true,"Q63690|BAX_RAT",12.02,17.19,2,2,"",3052559.5,3478824.8,3098166.5,3453143.5,3682771.5,3735207.0,1.00:1.14:1.01:1.13:1.21:1.22,3209850.2,3623707.2,1.00:1.13,21351,"Apoptosis regulator BAX OS=Rattus norvegicus OX=10116 GN=Bax PE=1 SV=2"
280,true,"D4A1Q9|D4A1Q9_RAT",48.43,63.38,24,24,"Carbamidomethylation",3.4376428E7,3.308418E7,3.6199008E7,1.6074568E7,1.5776152E7,1.5170633E7,1.00:0.96:1.05:0.47:0.46:0.44,3.4553208E7,1.5673784E7,1.00:0.45,73898,"Tubulin tyrosine ligase-like 12 OS=Rattus norvegicus OX=10116 GN=Ttll12 PE=1 SV=1"
2632,true,"B1H267|SNX5_RAT",8.67,5.69,2,2,"",1076220.8,1050563.0,1105149.4,1338423.2,1143412.8,1124839.0,1.00:0.98:1.03:1.24:1.06:1.05,1077311.0,1202225.0,1.00:1.12,46793,"Sorting nexin-5 OS=Rattus norvegicus OX=10116 GN=Snx5 PE=1 SV=1"
1889,true,"Q9WTT2|CLPB_RAT",11.89,7.53,5,5,"",5631678.5,4821598.5,5010071.0,4075819.0,4754877.0,4281961.0,1.00:0.86:0.89:0.72:0.84:0.76,5154449.0,4370885.5,1.00:0.85,75702,"Caseinolytic peptidase B protein homolog OS=Rattus norvegicus OX=10116 GN=Clpb PE=2 SV=1"
3238,true,"A0A0G2JTD1|A0A0G2JTD1_RAT",14.39,2.07,2,2,"Acetylation (K); Phosphorylation (STY)",892052.44,789358.5,697208.75,1010224.4,1223207.5,988533.25,1.00:0.88:0.78:1.13:1.37:1.11,792873.25,1073988.4,1.00:1.35,154317,"Regulation of nuclear pre-mRNA domain-containing 2 OS=Rattus norvegicus OX=10116 GN=Rprd2 PE=1 SV=1"
3458,true,"G3V8C0|G3V8C0_RAT",0.50,9.89,2,2,"",705525.7,659257.94,635291.5,625971.6,753087.0,606833.0,1.00:0.93:0.90:0.89:1.07:0.86,666691.75,661963.9,1.00:0.99,20141,"Dynactin subunit 5 OS=Rattus norvegicus OX=10116 GN=Dctn5 PE=1 SV=1"
554,true,"Q920R4|GASP1_RAT",12.82,15.90,14,14,"Carbamidomethylation; Oxidation (M)",1.1135261E7,1.2186166E7,1.589694E7,9770136.0,8849520.0,9905825.0,1.00:1.09:1.43:0.88:0.79:0.89,1.3072789E7,9508494.0,1.00:0.73,151349,"G-protein coupled receptor-associated sorting protein 1 OS=Rattus norvegicus OX=10116 GN=Gprasp1 PE=1 SV=1"
389,true,"P68255|1433T_RAT",7.91,69.80,19,14,"Carbamidomethylation",2.08483008E8,2.08998304E8,2.09386208E8,2.41252304E8,2.101592E8,2.21320864E8,1.00:1.00:1.00:1.16:1.01:1.06,2.0895584E8,2.24244128E8,1.00:1.07,27778,"14-3-3 protein theta OS=Rattus norvegicus OX=10116 GN=Ywhaq PE=1 SV=1"
789,true,"P49432|ODPB_RAT",28.04,47.08,13,13,"Carbamidomethylation; Oxidation (M)",4.0300232E7,4.0893168E7,3.8525276E7,4.803104E7,5.0317652E7,4.7349688E7,1.00:1.01:0.96:1.19:1.25:1.17,3.9906224E7,4.8566128E7,1.00:1.22,38982,"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial OS=Rattus norvegicus OX=10116 GN=Pdhb PE=1 SV=2"
1569,false,"M0R4K6|M0R4K6_RAT",29.49,8.96,3,3,"",401540.53,406642.7,430701.62,630111.3,689147.4,586579.44,1.00:1.01:1.07:1.57:1.72:1.46,437081.88,635279.4,1.00:1.45,73069,"Similar to mKIAA1321 protein OS=Rattus norvegicus OX=10116 GN=RGD1564405 PE=1 SV=2"
3196,true,"A0A0G2K8D1|A0A0G2K8D1_RAT",6.44,4.44,2,2,"",110221.97,304901.06,308258.12,321515.84,347714.06,412482.5,1.00:2.77:2.80:2.92:3.15:3.74,241127.06,360570.8,1.00:1.50,59743,"Motile sperm domain-containing 2 OS=Rattus norvegicus OX=10116 GN=Mospd2 PE=1 SV=1"
1163,false,"A0JN02|A0JN02_RAT",3.91,2.54,1,1,"",6700560.0,4880383.5,3587945.5,5198287.5,5610009.0,7074191.0,1.00:0.73:0.54:0.78:0.84:1.06,5056296.5,5960829.0,1.00:1.18,40853,"Sept4 protein OS=Rattus norvegicus OX=10116 GN=Sept4 PE=1 SV=1"
3630,true,"F1M6T0|F1M6T0_RAT",11.60,2.18,1,1,"Carbamidomethylation; Phosphorylation (STY)",2.6546828E7,2.8415286E7,2.7717006E7,2.5160516E7,2.2469822E7,2.593616E7,1.00:1.07:1.04:0.95:0.85:0.98,2.7559706E7,2.4522166E7,1.00:0.89,146919,"Fibronectin type III domain-containing 3C1 OS=Rattus norvegicus OX=10116 GN=Fndc3c1 PE=4 SV=3"
4251,true,"Q7TQ72|MIS12_RAT",0.39,4.37,1,1,"",8469239.0,6622910.0,6345027.5,8406045.0,7069796.5,5698132.0,1.00:0.78:0.75:0.99:0.83:0.67,7145725.5,7057991.0,1.00:0.99,24161,"Protein MIS12 homolog OS=Rattus norvegicus OX=10116 GN=Mis12 PE=2 SV=2"
4048,true,"Q4V7D9|Q4V7D9_RAT",16.97,2.19,1,1,"",317612.22,243596.78,253764.64,195012.8,126262.71,135909.66,1.00:0.77:0.80:0.61:0.40:0.43,271657.88,152395.06,1.00:0.56,51645,"Acid sphingomyelinase-like phosphodiesterase OS=Rattus norvegicus OX=10116 GN=Smpdl3b PE=2 SV=1"
819,true,"P97584|PTGR1_RAT",16.44,43.47,11,11,"Acetylation (K); Carbamidomethylation; Phosphorylation (STY)",5920132.0,3921144.8,5624558.5,1.1080996E7,8084259.0,8464730.0,1.00:0.66:0.95:1.87:1.37:1.43,5155278.5,9209995.0,1.00:1.79,35718,"Prostaglandin reductase 1 OS=Rattus norvegicus OX=10116 GN=Ptgr1 PE=1 SV=3"
230,true,"P00507|AATM_RAT",14.22,74.19,28,28,"Carbamidomethylation",2.3231464E8,2.28376592E8,2.16908832E8,2.12740272E8,2.07798576E8,2.1269264E8,1.00:0.98:0.93:0.92:0.89:0.92,2.25866688E8,2.11077168E8,1.00:0.93,47314,"Aspartate aminotransferase, mitochondrial OS=Rattus norvegicus OX=10116 GN=Got2 PE=1 SV=2"
1420,false,"B5DEZ6|B5DEZ6_RAT",2.83,15.58,3,3,"",1.748589E7,1.7324902E7,1.70323E7,1.691975E7,1.7716308E7,1.7926368E7,1.00:0.99:0.97:0.97:1.01:1.03,1.728103E7,1.7520808E7,1.00:1.01,31007,"Glucosamine-6-phosphate isomerase OS=Rattus norvegicus OX=10116 GN=Gnpda2 PE=1 SV=1"
932,true,"P21263|NEST_RAT",31.44,9.83,12,12,"Carbamidomethylation",1691741.1,1897666.4,2165845.5,3829562.8,4397425.0,4130606.5,1.00:1.12:1.28:2.26:2.60:2.44,1918417.8,4119198.0,1.00:2.15,208797,"Nestin OS=Rattus norvegicus OX=10116 GN=Nes PE=1 SV=2"
987,false,"A0A0G2JVQ1|A0A0G2JVQ1_RAT",26.28,3.84,1,1,"Carbamidomethylation",6203757.5,6696502.0,6531437.5,5454403.0,5569493.5,5383402.5,1.00:1.08:1.05:0.88:0.90:0.87,6477232.5,5469099.5,1.00:0.84,47273,"Creatine kinase OS=Rattus norvegicus OX=10116 GN=Ckmt2 PE=1 SV=1"
3759,true,"R9PXS9|R9PXS9_RAT",18.29,3.11,1,1,"",171361.03,311682.22,300652.97,609100.6,604556.6,516875.84,1.00:1.82:1.75:3.55:3.53:3.02,261232.08,576844.4,1.00:2.21,38002,"Transcriptional coactivator YAP1 OS=Rattus norvegicus OX=10116 GN=Yap1 PE=1 SV=1"
750,true,"Q6PDV7|RL10_RAT",6.44,57.94,13,13,"Carbamidomethylation; Oxidation (M)",9.4444208E7,9.1911488E7,9.5526912E7,9.5000816E7,8.3817872E7,8.8509136E7,1.00:0.97:1.01:1.01:0.89:0.94,9.3960872E7,8.910928E7,1.00:0.95,24604,"60S ribosomal protein L10 OS=Rattus norvegicus OX=10116 GN=Rpl10 PE=1 SV=3"
707,false,"P10536|RAB1B_RAT",21.27,35.32,10,6,"Oxidation (M)",3.8744544E7,3.8867936E7,4.0252424E7,3.5881656E7,3.3019432E7,3.3936568E7,1.00:1.00:1.04:0.93:0.85:0.88,3.92883E7,3.427922E7,1.00:0.87,22163,"Ras-related protein Rab-1B OS=Rattus norvegicus OX=10116 GN=Rab1b PE=1 SV=1"
1907,true,"Q04631|FNTA_RAT",13.40,22.81,6,6,"Carbamidomethylation",8654206.0,8762532.0,8840630.0,9467260.0,9127964.0,1.0124862E7,1.00:1.01:1.02:1.09:1.05:1.17,8752456.0,9573362.0,1.00:1.09,44049,"Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha OS=Rattus norvegicus OX=10116 GN=Fnta PE=1 SV=1"
410,true,"P00787|CATB_RAT",13.07,61.06,17,17,"Carbamidomethylation; Oxidation (M)",1.69282144E8,1.5969856E8,1.48882656E8,1.4218992E8,1.45942816E8,1.36201792E8,1.00:0.94:0.88:0.84:0.86:0.80,1.59287792E8,1.41444832E8,1.00:0.89,37470,"Cathepsin B OS=Rattus norvegicus OX=10116 GN=Ctsb PE=1 SV=2"
3568,true,"Q9TPX1|Q9TPX1_RAT",28.56,1.53,1,1,"",183944.86,179714.39,196515.48,297013.03,272448.3,257673.45,1.00:0.98:1.07:1.61:1.48:1.40,186724.9,275711.6,1.00:1.48,66077,"Schlafen 3, isoform CRA_b OS=Rattus norvegicus OX=10116 GN=Slfn4 PE=2 SV=1"
2992,true,"Q566C7|NUDT3_RAT",11.12,10.12,2,1,"",1539074.8,1244408.1,1386890.9,1115461.2,1182594.6,1238837.1,1.00:0.81:0.90:0.72:0.77:0.80,1390124.6,1178964.4,1.00:0.85,19096,"Diphosphoinositol polyphosphate phosphohydrolase 1 OS=Rattus norvegicus OX=10116 GN=Nudt3 PE=1 SV=1"
1154,false,"A0A1W2Q6L2|A0A1W2Q6L2_RAT",1.75,16.22,8,8,"Carbamidomethylation",9.8386416E7,9.6559976E7,9.7552776E7,1.01190304E8,9.2884928E7,9.5097424E7,1.00:0.98:0.99:1.03:0.94:0.97,9.7499728E7,9.639088E7,1.00:0.99,50649,"60S ribosomal protein L13a OS=Rattus norvegicus OX=10116 GN=Gm45713 PE=3 SV=1"
584,true,"Q6PST4|ATLA1_RAT",2.51,36.74,17,15,"Carbamidomethylation; Phosphorylation (STY)",6755450.5,1.0187032E7,1.0384033E7,8524048.0,8210274.0,7790743.5,1.00:1.51:1.54:1.26:1.22:1.15,9108838.0,8175022.0,1.00:0.90,63375,"Atlastin-1 OS=Rattus norvegicus OX=10116 GN=Atl1 PE=1 SV=1"
2608,true,"E9PSK7|JIP3_RAT",26.97,2.57,3,2,"",927289.94,1088263.2,985035.1,161478.5,299693.62,277706.9,1.00:1.17:1.06:0.17:0.32:0.30,1000196.1,246293.02,1.00:0.25,145650,"C-Jun-amino-terminal kinase-interacting protein 3 OS=Rattus norvegicus OX=10116 GN=Mapk8ip3 PE=1 SV=2"
3070,true,"D3Z865|D3Z865_RAT",4.05,10.12,2,2,"",1212406.9,2954609.8,2744981.8,2406613.8,3267969.0,2946871.2,1.00:2.44:2.26:1.98:2.70:2.43,2303999.5,2873818.0,1.00:1.25,26548,"Mannose-P-dolichol utilization defect 1 protein OS=Rattus norvegicus OX=10116 GN=Mpdu1 PE=1 SV=1"
2083,true,"Q8CGS5|RNZ2_RAT",3.57,8.71,5,5,"Carbamidomethylation",3848148.0,4327831.0,4463467.0,4361727.5,4773470.5,4168324.0,1.00:1.12:1.16:1.13:1.24:1.08,4213149.0,4434507.5,1.00:1.05,92340,"Zinc phosphodiesterase ELAC protein 2 OS=Rattus norvegicus OX=10116 GN=Elac2 PE=1 SV=1"
2227,true,"A0A0G2K6N8|A0A0G2K6N8_RAT",21.14,8.10,4,4,"Carbamidomethylation",1375534.9,1337647.6,1125387.4,1727932.6,1892404.8,1759623.2,1.00:0.97:0.82:1.26:1.38:1.28,1279523.4,1793320.2,1.00:1.40,73384,"Poly(A)-specific ribonuclease PARN OS=Rattus norvegicus OX=10116 GN=Parn PE=1 SV=2"
3925,true,"D3ZPP3|D3ZPP3_RAT",13.02,1.49,1,1,"",1.0191427E7,1.2316628E7,1.5183812E7,1.6906046E7,1.6539894E7,1.8885452E7,1.00:1.21:1.49:1.66:1.62:1.85,1.2563956E7,1.7443798E7,1.00:1.39,112508,"Pleckstrin and Sec7 domain-containing 4 OS=Rattus norvegicus OX=10116 GN=Psd4 PE=1 SV=1"
664,true,"Q5XID7|ARMX3_RAT",25.35,49.34,14,14,"Carbamidomethylation",2.138349E7,2.421145E7,2.4628868E7,1.6877864E7,1.7215062E7,1.771003E7,1.00:1.13:1.15:0.79:0.81:0.83,2.3407936E7,1.7267652E7,1.00:0.74,42553,"Armadillo repeat-containing X-linked protein 3 OS=Rattus norvegicus OX=10116 GN=Armcx3 PE=1 SV=1"
3981,true,"D4A213|D4A213_RAT",1.30,2.64,1,1,"",1376246.2,1058727.8,1115691.8,1262024.9,1076808.6,1080672.4,1.00:0.77:0.81:0.92:0.78:0.79,1183555.2,1139835.2,1.00:0.96,53864,"Scavenger receptor class A member 5 OS=Rattus norvegicus OX=10116 GN=Scara5 PE=3 SV=3"
219,true,"P15178|SYDC_RAT",0.80,67.86,27,27,"Carbamidomethylation",5.2411948E7,4.4551608E7,4.8966712E7,5.0014904E7,4.7615736E7,4.9648236E7,1.00:0.85:0.93:0.95:0.91:0.95,4.8643424E7,4.909296E7,1.00:1.01,57126,"Aspartate--tRNA ligase, cytoplasmic OS=Rattus norvegicus OX=10116 GN=Dars1 PE=1 SV=1"
1265,false,"D3ZRM9|D3ZRM9_RAT",0.93,36.49,8,8,"",1.39416864E8,1.40129152E8,1.38713296E8,1.42503616E8,1.32937464E8,1.40655296E8,1.00:1.01:0.99:1.02:0.95:1.01,1.39419776E8,1.38698784E8,1.00:0.99,24202,"60S ribosomal protein L13 OS=Rattus norvegicus OX=10116 GN=LOC100360491 PE=3 SV=1"
522,true,"P45953|ACADV_RAT",22.60,42.29,18,18,"Carbamidomethylation",1.3599006E7,1.2983556E7,1.360532E7,1.1432642E7,1.1664577E7,1.0628092E7,1.00:0.95:1.00:0.84:0.86:0.78,1.3395961E7,1.124177E7,1.00:0.84,70749,"Very long-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Rattus norvegicus OX=10116 GN=Acadvl PE=1 SV=1"
